cycle,sm,cta,warp,pc,instruction,event,active_mask,eligible,selected,stall_reason,memory_transaction_count,cache_result,divergence_depth
112,1,0,10,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
112,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
112,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
112,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
112,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
112,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
113,0,0,0,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
113,0,0,1,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
113,0,0,2,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
113,0,0,3,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
113,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
113,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
113,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
113,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
113,1,0,8,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
113,1,0,9,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
113,1,0,10,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
113,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
113,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
113,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
113,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
113,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
114,0,0,0,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
114,0,0,1,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
114,0,0,2,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
114,0,0,3,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
114,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
114,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
114,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
114,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
114,1,0,8,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
114,1,0,9,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
114,1,0,10,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
114,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
114,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
114,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
114,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
114,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
115,0,0,0,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
115,0,0,1,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
115,0,0,2,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
115,0,0,3,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
115,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
115,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
115,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
115,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
115,1,0,8,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
115,1,0,9,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
115,1,0,10,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
115,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
115,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
115,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
115,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
115,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
116,0,0,0,3,"",MEMORY_RETURN,11111111111111111111111111111111,1,0,"",,,
116,0,0,1,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
116,0,0,2,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
116,0,0,3,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
116,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
116,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
116,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
116,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
116,0,0,0,3,"LD.GLOBAL r4, [r2 + 4096]",ISSUE,11111111111111111111111111111111,1,1,"",,,
116,0,0,0,3,"LD.GLOBAL r4, [r2 + 4096]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
116,0,0,0,3,"LD.GLOBAL r4, [r2 + 4096]",MEMORY_REQUEST,11111111111111111111111111111111,1,0,"",,,
116,1,0,8,3,"",MEMORY_RETURN,11111111111111111111111111111111,1,0,"",,,
116,1,0,9,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
116,1,0,10,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
116,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
116,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
116,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
116,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
116,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
116,1,0,8,3,"LD.GLOBAL r4, [r2 + 4096]",ISSUE,11111111111111111111111111111111,1,1,"",,,
116,1,0,8,3,"LD.GLOBAL r4, [r2 + 4096]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
116,1,0,8,3,"LD.GLOBAL r4, [r2 + 4096]",MEMORY_REQUEST,11111111111111111111111111111111,1,0,"",,,
117,0,0,1,3,"",MEMORY_RETURN,11111111111111111111111111111111,1,0,"",,,
117,0,0,0,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
117,0,0,2,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
117,0,0,3,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
117,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
117,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
117,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
117,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
117,0,0,1,3,"LD.GLOBAL r4, [r2 + 4096]",ISSUE,11111111111111111111111111111111,1,1,"",,,
117,0,0,1,3,"LD.GLOBAL r4, [r2 + 4096]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
117,0,0,1,3,"LD.GLOBAL r4, [r2 + 4096]",MEMORY_REQUEST,11111111111111111111111111111111,1,0,"",,,
117,1,0,9,3,"",MEMORY_RETURN,11111111111111111111111111111111,1,0,"",,,
117,1,0,8,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
117,1,0,10,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
117,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
117,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
117,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
117,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
117,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
117,1,0,9,3,"LD.GLOBAL r4, [r2 + 4096]",ISSUE,11111111111111111111111111111111,1,1,"",,,
117,1,0,9,3,"LD.GLOBAL r4, [r2 + 4096]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
117,1,0,9,3,"LD.GLOBAL r4, [r2 + 4096]",MEMORY_REQUEST,11111111111111111111111111111111,1,0,"",,,
118,0,0,2,3,"",MEMORY_RETURN,11111111111111111111111111111111,1,0,"",,,
118,0,0,0,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
118,0,0,1,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
118,0,0,3,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
118,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
118,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
118,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
118,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
118,0,0,2,3,"LD.GLOBAL r4, [r2 + 4096]",ISSUE,11111111111111111111111111111111,1,1,"",,,
118,0,0,2,3,"LD.GLOBAL r4, [r2 + 4096]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
118,0,0,2,3,"LD.GLOBAL r4, [r2 + 4096]",MEMORY_REQUEST,11111111111111111111111111111111,1,0,"",,,
118,1,0,10,3,"",MEMORY_RETURN,11111111111111111111111111111111,1,0,"",,,
118,1,0,8,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
118,1,0,9,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
118,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
118,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
118,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
118,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
118,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
118,1,0,10,3,"LD.GLOBAL r4, [r2 + 4096]",ISSUE,11111111111111111111111111111111,1,1,"",,,
118,1,0,10,3,"LD.GLOBAL r4, [r2 + 4096]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
118,1,0,10,3,"LD.GLOBAL r4, [r2 + 4096]",MEMORY_REQUEST,11111111111111111111111111111111,1,0,"",,,
119,0,0,3,3,"",MEMORY_RETURN,11111111111111111111111111111111,1,0,"",,,
119,0,0,0,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
119,0,0,1,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
119,0,0,2,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
119,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
119,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
119,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
119,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
119,0,0,3,3,"LD.GLOBAL r4, [r2 + 4096]",ISSUE,11111111111111111111111111111111,1,1,"",,,
119,0,0,3,3,"LD.GLOBAL r4, [r2 + 4096]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
119,0,0,3,3,"LD.GLOBAL r4, [r2 + 4096]",MEMORY_REQUEST,11111111111111111111111111111111,1,0,"",,,
119,1,0,11,3,"",MEMORY_RETURN,11111111111111111111111111111111,1,0,"",,,
119,1,0,8,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
119,1,0,9,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
119,1,0,10,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
119,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
119,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
119,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
119,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
119,1,0,11,3,"LD.GLOBAL r4, [r2 + 4096]",ISSUE,11111111111111111111111111111111,1,1,"",,,
119,1,0,11,3,"LD.GLOBAL r4, [r2 + 4096]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
119,1,0,11,3,"LD.GLOBAL r4, [r2 + 4096]",MEMORY_REQUEST,11111111111111111111111111111111,1,0,"",,,
120,0,0,4,3,"",MEMORY_RETURN,11111111111111111111111111111111,1,0,"",,,
120,0,0,0,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
120,0,0,1,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
120,0,0,2,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
120,0,0,3,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
120,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
120,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
120,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
120,0,0,4,3,"LD.GLOBAL r4, [r2 + 4096]",ISSUE,11111111111111111111111111111111,1,1,"",,,
120,0,0,4,3,"LD.GLOBAL r4, [r2 + 4096]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
120,0,0,4,3,"LD.GLOBAL r4, [r2 + 4096]",MEMORY_REQUEST,11111111111111111111111111111111,1,0,"",,,
120,1,0,12,3,"",MEMORY_RETURN,11111111111111111111111111111111,1,0,"",,,
120,1,0,8,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
120,1,0,9,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
120,1,0,10,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
120,1,0,11,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
120,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
120,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
120,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
120,1,0,12,3,"LD.GLOBAL r4, [r2 + 4096]",ISSUE,11111111111111111111111111111111,1,1,"",,,
120,1,0,12,3,"LD.GLOBAL r4, [r2 + 4096]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
120,1,0,12,3,"LD.GLOBAL r4, [r2 + 4096]",MEMORY_REQUEST,11111111111111111111111111111111,1,0,"",,,
121,0,0,5,3,"",MEMORY_RETURN,11111111111111111111111111111111,1,0,"",,,
121,0,0,0,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
121,0,0,1,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
121,0,0,2,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
121,0,0,3,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
121,0,0,4,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
121,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
121,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
121,0,0,5,3,"LD.GLOBAL r4, [r2 + 4096]",ISSUE,11111111111111111111111111111111,1,1,"",,,
121,0,0,5,3,"LD.GLOBAL r4, [r2 + 4096]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
121,0,0,5,3,"LD.GLOBAL r4, [r2 + 4096]",MEMORY_REQUEST,11111111111111111111111111111111,1,0,"",,,
121,1,0,13,3,"",MEMORY_RETURN,11111111111111111111111111111111,1,0,"",,,
121,1,0,8,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
121,1,0,9,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
121,1,0,10,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
121,1,0,11,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
121,1,0,12,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
121,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
121,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
121,1,0,13,3,"LD.GLOBAL r4, [r2 + 4096]",ISSUE,11111111111111111111111111111111,1,1,"",,,
121,1,0,13,3,"LD.GLOBAL r4, [r2 + 4096]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
121,1,0,13,3,"LD.GLOBAL r4, [r2 + 4096]",MEMORY_REQUEST,11111111111111111111111111111111,1,0,"",,,
122,0,0,6,3,"",MEMORY_RETURN,11111111111111111111111111111111,1,0,"",,,
122,0,0,0,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
122,0,0,1,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
122,0,0,2,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
122,0,0,3,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
122,0,0,4,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
122,0,0,5,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
122,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
122,0,0,6,3,"LD.GLOBAL r4, [r2 + 4096]",ISSUE,11111111111111111111111111111111,1,1,"",,,
122,0,0,6,3,"LD.GLOBAL r4, [r2 + 4096]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
122,0,0,6,3,"LD.GLOBAL r4, [r2 + 4096]",MEMORY_REQUEST,11111111111111111111111111111111,1,0,"",,,
122,1,0,14,3,"",MEMORY_RETURN,11111111111111111111111111111111,1,0,"",,,
122,1,0,8,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
122,1,0,9,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
122,1,0,10,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
122,1,0,11,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
122,1,0,12,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
122,1,0,13,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
122,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
122,1,0,14,3,"LD.GLOBAL r4, [r2 + 4096]",ISSUE,11111111111111111111111111111111,1,1,"",,,
122,1,0,14,3,"LD.GLOBAL r4, [r2 + 4096]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
122,1,0,14,3,"LD.GLOBAL r4, [r2 + 4096]",MEMORY_REQUEST,11111111111111111111111111111111,1,0,"",,,
123,0,0,7,3,"",MEMORY_RETURN,11111111111111111111111111111111,1,0,"",,,
123,0,0,0,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
123,0,0,1,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
123,0,0,2,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
123,0,0,3,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
123,0,0,4,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
123,0,0,5,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
123,0,0,6,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
123,0,0,7,3,"LD.GLOBAL r4, [r2 + 4096]",ISSUE,11111111111111111111111111111111,1,1,"",,,
123,0,0,7,3,"LD.GLOBAL r4, [r2 + 4096]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
123,0,0,7,3,"LD.GLOBAL r4, [r2 + 4096]",MEMORY_REQUEST,11111111111111111111111111111111,1,0,"",,,
123,1,0,15,3,"",MEMORY_RETURN,11111111111111111111111111111111,1,0,"",,,
123,1,0,8,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
123,1,0,9,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
123,1,0,10,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
123,1,0,11,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
123,1,0,12,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
123,1,0,13,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
123,1,0,14,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
123,1,0,15,3,"LD.GLOBAL r4, [r2 + 4096]",ISSUE,11111111111111111111111111111111,1,1,"",,,
123,1,0,15,3,"LD.GLOBAL r4, [r2 + 4096]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
123,1,0,15,3,"LD.GLOBAL r4, [r2 + 4096]",MEMORY_REQUEST,11111111111111111111111111111111,1,0,"",,,
124,0,0,0,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
124,0,0,1,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
124,0,0,2,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
124,0,0,3,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
124,0,0,4,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
124,0,0,5,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
124,0,0,6,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
124,0,0,7,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
124,1,0,8,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
124,1,0,9,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
124,1,0,10,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
124,1,0,11,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
124,1,0,12,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
124,1,0,13,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
124,1,0,14,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
124,1,0,15,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
125,0,0,0,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
125,0,0,1,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
125,0,0,2,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
125,0,0,3,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
125,0,0,4,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
125,0,0,5,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
125,0,0,6,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
125,0,0,7,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
125,1,0,8,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
125,1,0,9,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
125,1,0,10,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
125,1,0,11,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
125,1,0,12,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
125,1,0,13,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
125,1,0,14,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
125,1,0,15,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
126,0,0,0,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
126,0,0,1,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
126,0,0,2,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
126,0,0,3,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
126,0,0,4,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
126,0,0,5,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
126,0,0,6,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
126,0,0,7,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
126,1,0,8,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
126,1,0,9,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
126,1,0,10,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
126,1,0,11,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
126,1,0,12,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
126,1,0,13,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
126,1,0,14,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
126,1,0,15,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
127,0,0,0,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
127,0,0,1,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
127,0,0,2,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
127,0,0,3,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
127,0,0,4,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
127,0,0,5,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
127,0,0,6,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
127,0,0,7,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
127,1,0,8,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
127,1,0,9,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
127,1,0,10,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
127,1,0,11,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
127,1,0,12,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
127,1,0,13,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
127,1,0,14,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
127,1,0,15,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
128,0,0,0,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
128,0,0,1,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
128,0,0,2,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
128,0,0,3,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
128,0,0,4,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
128,0,0,5,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
128,0,0,6,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
128,0,0,7,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
128,1,0,8,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
128,1,0,9,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
128,1,0,10,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
128,1,0,11,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
128,1,0,12,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
128,1,0,13,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
128,1,0,14,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
128,1,0,15,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
129,0,0,0,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
129,0,0,1,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
129,0,0,2,4,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
